Year,Subject,Chapter,Level,Category,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation
2023,Business Org & Mgmt 1st,Chapter 5,Dhaka Board,Board,Stem: Mr. Talha owns 500 shares (1k each) and gets a fixed dividend rate. Q: Share type?,General,Promoter,Bonus,Preference,d,Preference (Ogrodhikar) shares offer a fixed/predetermined rate of dividend.
2023,Business Org & Mgmt 1st,Chapter 5,Rajshahi Board,Board,Main source of raising company capital?,Share Sale,Debenture Sale,Reserve Fund,Asset Sale,a,Selling shares is the primary method to raise equity capital.
2023,Business Org & Mgmt 1st,Chapter 5,Rajshahi Board,Board,"For which document can ""Schedule-1"" be adopted?",Memorandum,Articles of Assoc.,Prospectus,Statement in lieu,b,"If a Public Ltd. doesn't write its own Articles, it can adopt ""Schedule-1"" (Table A)."
2023,Business Org & Mgmt 1st,Chapter 5,Rajshahi Board,Board,Which shares are issued to cover preliminary expenses?,General,Preference,Deferred,Bonus,c,Deferred (Bilombito) shares are often used to pay promoters for startup costs.
2023,Business Org & Mgmt 1st,Chapter 5,Rajshahi Board,Board,"Stem: Nuraj & 8 friends start a firm. Later, another big company buys 60% of their shares. Q: Current type?",Holding,Subsidiary,Statutory,Public Ltd,b,"Since 60% is owned by another firm, Nuraj’s firm is now a Subsidiary (Subsidiarity)."
2023,Business Org & Mgmt 1st,Chapter 5,Rajshahi Board,Board,"Stem: (Part of above) Nuraj & friends in the firm: (i. Are Promoters, ii. Get deferred shares, iii. Have unlimited liability)",i & ii,i & iii,ii & iii,"i, ii & iii",a,They took the initiative (Promoters) and founders often hold deferred shares; liability is limited.
2023,Business Org & Mgmt 1st,Chapter 5,Jessore Board,Board,Min. number of promoters required for a Private Ltd Co?,2,3,7,10,a,Private Ltd requires at least 2 people to start.
2023,Business Org & Mgmt 1st,Chapter 5,Jessore Board,Board,Which document must a Public Ltd get from the Registrar after registration?,Prospectus,Commencement Letter,Incorporation Cert.,Certification,b,(Repeat Concept) Public companies need the Commencement Letter to actually start operations.
2023,Business Org & Mgmt 1st,Chapter 5,Jessore Board,Board,Which type of shareholders are the actual owners of the company?,Preference,Bonus,Right,General/Ordinary,d,"General shareholders bear the ultimate risk and enjoy full voting rights, making them the true owners."
2023,Business Org & Mgmt 1st,Chapter 5,Jessore Board,Board,Stem: Mr. Bablu and friends form an artificial person with legal entity status. It can sell shares to raise capital. Q: Min. members?,2,3,7,20,c,"Since it sells shares to the public, it is a Public Ltd. Co., which requires at least 7 members."
2023,Business Org & Mgmt 1st,Chapter 5,Comilla Board,Board,What is limited in a Public Limited Company?,Capital amount,No. of directors,No. of shares,Liability of shareholders,d,"The ""Limited"" in the name refers to the fact that shareholders are only liable for the face value of their shares."
2023,Business Org & Mgmt 1st,Chapter 5,Comilla Board,Board,Which is NOT a clause of the Memorandum of Association?,Name,Ownership,Consent,Object,b,"Ownership is not a clause; the clauses are Name, Location, Object, Liability, Capital, and Association."
2023,Business Org & Mgmt 1st,Chapter 5,Comilla Board,Board,"Which of the following is considered the ""Charter"" (Sonod) for a company?",Articles of Assoc.,Internal Rules,Prospectus,Memorandum,d,The Memorandum of Association (Smarkolipi) is the fundamental charter of a company.
2023,Business Org & Mgmt 1st,Chapter 5,Comilla Board,Board,Stem: Mr. Jony registered 'ACD' in Jan 2021 and got the commencement letter. Q: What type of organization is 'ACD'?,Private Ltd.,Public Ltd.,Cooperative,Partnership,b,"Only Public Ltd. companies require a ""Certificate of Commencement"" (কাজ শুরুর অনুমতি) to start."
2023,Business Org & Mgmt 1st,Chapter 5,Comilla Board,Board,Stem: (Part of above) The firm failed to start work within a year of getting the letter. Q: How will it be dissolved?,By Consent,Compulsory,Under Supervision,Voluntary,b,"Under Section 241, failure to start business within a year is grounds for compulsory winding up."
2023,Business Org & Mgmt 1st,Chapter 5,Chittagong Board,Board,What is the main/primary document of a Joint Stock business?,Prospectus,Registration Cert.,Articles of Assoc.,Memorandum,d,The Memorandum is the constitution; everything else must follow its guidelines.
2023,Business Org & Mgmt 1st,Chapter 5,Chittagong Board,Board,How many clauses are there in the Memorandum of Association?,5,6,7,8,b,(Repeat Concept) There are 6 mandatory clauses defined in the Companies Act.
2023,Business Org & Mgmt 1st,Chapter 5,Chittagong Board,Board,What are the initiators of a company formation called?,Promoters,Directors,Owners,Shareholders,a,(Repeat Concept) Promoters (Probortok) take the initial steps to bring a company to life.
2023,Business Org & Mgmt 1st,Chapter 5,Chittagong Board,Board,Minimum number of directors in a Public Limited Company?,2,3,5,7,b,Public Ltd. needs 3 directors; Private Ltd. needs 2.
2023,Business Org & Mgmt 1st,Chapter 5,Chittagong Board,Board,Stem: A creditor sues 'ABC Co. Ltd' for unpaid dues. Q: Which feature is highlighted by the firm being sued in its own name?,Legal Entity,Statutory Duty,Artificial Person,Limited Liability,c,Artificial personality allows the firm to be treated as a legal individual in court.
2023,Business Org & Mgmt 1st,Chapter 5,Chittagong Board,Board,Stem: (Part of above) The company issues shares instead of cash as a dividend. Q: What type of shares are these?,Cumulative Pref.,Bonus,Preference,Right,b,"Bonus shares are ""stock dividends"" given to current owners instead of cash."
2023,Business Org & Mgmt 1st,Chapter 5,Sylhet Board,Board,What is included in the Articles of Association?,Object matters,Capital matters,Registration matters,Liability matters,b,"While the Memorandum mentions total capital, the Articles detail the classes and rules of capital."
2023,Business Org & Mgmt 1st,Chapter 5,Sylhet Board,Board,What is the correct sequence of company formation? (i. Initiative -> Documents -> Registration -> Commencement),i,i & iii,ii & iii,"i, ii & iii",a,"The 4 stages are: 1. Promotion, 2. Documentation, 3. Incorporation, 4. Commencement."
2023,Business Org & Mgmt 1st,Chapter 5,Sylhet Board,Board,Stem: Mr. Poltu and 15 friends form an artificial person. They later decide to sell shares to the public. Q: Initial type?,Partnership,Cooperative,Private Ltd.,Public Ltd.,c,A company with friends (small group) that hasn't sold shares to the public yet is Private.
2023,Business Org & Mgmt 1st,Chapter 5,Sylhet Board,Board,"Stem: (Part of above) To implement the new decision (going public), they must: (i. Increase members, ii. Issue prospectus, iii. Get commencement letter)",i & ii,i & iii,ii & iii,"i, ii & iii",d,Converting to a Public Ltd. company requires all three steps.
2023,Business Org & Mgmt 1st,Chapter 5,Barisal Board,Board,Which document contains the internal management rules?,Memorandum,Articles of Assoc.,Prospectus,Registration Cert.,b,(Repeat Concept) Articles of Association = Internal management rules.
2023,Business Org & Mgmt 1st,Chapter 5,Barisal Board,Board,What is limited in a Public Limited Company?,Investment opportunity,Capital,Profit sharing,Shareholders' liability,d,Shareholders are only liable up to the amount of their share value.
2023,Business Org & Mgmt 1st,Chapter 5,Barisal Board,Board,Which is issued to shareholders as proof of ownership?,Share Certificate,Share Warrant,Prospectus,Debenture,a,A Share Certificate (শেয়ার সনদ) is the legal document proving a person owns shares.
2023,Business Org & Mgmt 1st,Chapter 5,Dinajpur Board,Board,Which is the 4th clause of the Memorandum?,Capital,Consent,Liability,Object,c,"The sequence is: 1. Name, 2. Location, 3. Object, 4. Liability, 5. Capital, 6. Association."
2023,Business Org & Mgmt 1st,Chapter 5,Dinajpur Board,Board,In which year was the Company Act enacted in Bangladesh?,"1,932","1,994","2,001","2,004",b,The Companies Act of 1994 is the current prevailing law in Bangladesh.
2023,Business Org & Mgmt 1st,Chapter 5,Dinajpur Board,Board,Minimum members in a Private Ltd Co?,7,5,3,2,d,Private Ltd needs min. 2; Public Ltd needs min. 7.
2023,Business Org & Mgmt 1st,Chapter 5,Dinajpur Board,Board,"What is the minimum % of shares the Govt must hold for a ""Government Company""?",61%,51%,41%,31%,b,A Government Company must have at least 51% share capital owned by the government.
2023,Business Org & Mgmt 1st,Chapter 5,Dinajpur Board,Board,"For a Public Ltd Co: (i. Min 7 members, ii. Max 50 members, iii. Can raise capital by selling shares)",i & ii,i & iii,ii & iii,"i, ii & iii",b,Public Ltd has no upper limit on members (only limited by shares). Max 50 is for Private Ltd.
2023,Business Org & Mgmt 1st,Chapter 5,Mymensingh Board,Board,"A company is: (i. Law-created, ii. Perpetual existence, iii. Based on trust)",i & ii,i & iii,ii & iii,"i, ii & iii",a,"Companies are based on legal formalities and ""Limited Liability,"" whereas partnerships are based on mutual trust."
2023,Business Org & Mgmt 1st,Chapter 5,Mymensingh Board,Board,For which share is no payment required?,Bonus,Right,General,Preference,a,Bonus shares are issued for free to existing shareholders from accumulated profits.
2023,Business Org & Mgmt 1st,Chapter 5,Mymensingh Board,Board,Which year is the Company Act from?,1881,1932,1994,2001,c,(Repeat Concept) Always remember the 1994 Act.
2023,Business Org & Mgmt 1st,Chapter 5,Mymensingh Board,Board,"Memorandum is: (i. Constitution, ii. Main document, iii. Rules for internal mgmt)",i & ii,i & iii,ii & iii,"i, ii & iii",a,"Internal management rules are found in the Articles of Association, not the Memorandum."
2023,Business Org & Mgmt 1st,Chapter 5,Mymensingh Board,Board,Minimum members in a Public Ltd Co?,20,10,7,2,c,"Min 7 for Public, Min 2 for Private."
2023,Business Org & Mgmt 1st,Chapter 5,Mymensingh Board,Board,(Duplicate of Q88) Current Company Law year?,2001,2000,1996,1994,d,1994
2023,Business Org & Mgmt 1st,Chapter 5,Mymensingh Board,Board,Stem: 8 friends form a co. and register it. They can't start work without a key document. Q: Which one?,Prospectus,Registration Cert,Commencement Letter,Statement in lieu,c,Public companies must get the Certificate of Commencement to start business.
2023,Business Org & Mgmt 1st,Chapter 5,Mymensingh Board,Board,Stem: (Part of above) What type of firm is this?,Public Ltd,Private Ltd,Sole Prop,Partnership,a,"Since it needs a Commencement Letter and has >7 members, it's a Public Ltd Co."
2022,Business Org & Mgmt 1st,Chapter 5,Dhaka Board,Board,How many stages are in company formation?,2,6,4,5,c,"The 4 stages: Promotion, Documentation, Incorporation, Commencement."
2022,Business Org & Mgmt 1st,Chapter 5,Dhaka Board,Board,Why does a Public Ltd issue a Prospectus?,Sell shares,Min. capital,Change name,Call meeting,a,It is a public invitation specifically to sell shares and debentures.
2022,Business Org & Mgmt 1st,Chapter 5,Dhaka Board,Board,Stem: Tarek & 12 friends have a firm with artificial personality. They want to change structure to raise more capital. Q: Initial type?,Partnership,Private Ltd,Cooperative,Public Ltd,b,A legal entity with a small group of friends (13 total) is a Private Ltd.
2022,Business Org & Mgmt 1st,Chapter 5,Dhaka Board,Board,"Stem: (Part of above) To implement new decision (going Public): (i. Increase members, ii. Issue prospectus, iii. Get commencement letter)",i & ii,ii & iii,i & iii,"i, ii & iii",d,All three are required to convert a Private Ltd to a Public Ltd and raise capital.
2022,Business Org & Mgmt 1st,Chapter 5,Dhaka Board,Board,"From the perspective of source, how many types of company capital are there?",2,4,5,6,a,Generally categorized as Internal (Equity) and External (Debt/Loans).
2022,Business Org & Mgmt 1st,Chapter 5,Dhaka Board,Board,When was the first Company Act passed (historical context)?,1845,1932,1945,1994,a,The Joint Stock Companies Act 1844/1845 was the first of its kind.
2022,Business Org & Mgmt 1st,Chapter 5,Dhaka Board,Board,What type of company is Bangladesh Bank?,Registered,Chartered,Statutory,Subsidiary,c,Statutory (বিধিবদ্ধ) companies are created by a special act of Parliament/President.
2022,Business Org & Mgmt 1st,Chapter 5,Dhaka Board,Board,"If a company owns more than 50% shares of another company, it is called?",Govt. Co.,Foreign Co.,Controlling/Holding Co.,Existing Co.,c,"A ""Holding Company"" (নিয়ন্ত্রণকারী কোম্পানি) is one that controls another by owning >50% shares."
2022,Business Org & Mgmt 1st,Chapter 5,Rajshahi Board,Board,For which type of share is no payment required?,Right,Preference,Bonus,General,c,(Repeat Concept) Bonus shares are free shares given to existing owners from profits.
2022,Business Org & Mgmt 1st,Chapter 5,Rajshahi Board,Board,Minimum number of directors in a Public Ltd Co?,10,7,3,2,c,Law requires 3 for Public and 2 for Private companies.
2022,Business Org & Mgmt 1st,Chapter 5,Rajshahi Board,Board,"Why must a company collect ""Minimum Subscription""?",Preliminary costs,Deposit to Registrar,Buy fixed assets,Get registration,a,Minimum subscription is raised to cover startup costs and initial working capital.
2022,Business Org & Mgmt 1st,Chapter 5,Rajshahi Board,Board,A Holding company must own at least what % of its Subsidiary?,49%,51%,50%,100%,b,"To have control, the holding company must own at least 51% (majority) of shares."
2022,Business Org & Mgmt 1st,Chapter 5,Rajshahi Board,Board,Stem: Sotorupa Co. issues new shares and distributes them proportionally to existing owners. Q: Identify these shares.,Bonus,Right (Adhikar),Deferred,Qualification,b,"""Right Shares"" (অধিকারযোগ্য) are offered to existing shareholders before the public."
2022,Business Org & Mgmt 1st,Chapter 5,Rajshahi Board,Board,"Stem: (Part of above) Regarding Right Shares: (i. It's a type of general share, ii. Given against dividends, iii. Given to old owners on priority)",i & ii,i & iii,ii & iii,"i, ii & iii",b,Right shares are offered to existing owners to buy (not free like bonus) to maintain their ownership %.
