Year,Subject,Chapter,Level,Category,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation
-,Finance 1st paper,Chapter 6,-,-,"Mr. Hadi wants to buy a bond: FV 1,000, Coupon 8%, 12-year term. Market rate is 10%. What is the max price (PV)?",860 TK,864 TK,870 TK,875 TK,B,$PV = 80 \times [1 - (1+0.10)^{-12}]/0.10 + 1000 / (1.10)^{12} \approx 863.73 \approx 864$ TK.
-,Finance 1st paper,Chapter 6,-,-,Why did Mr. Hadi buy common shares? (i) Dividends (ii) Capital Gain (iii) To become a director.,i & ii,i & iii,ii & iii,"i, ii & iii",D,Shareholders seek returns through dividends/gains and hold the right to be elected to the board.
-,Finance 1st paper,Chapter 6,-,-,Bond intrinsic value is related to: (i) Maturity period (ii) Discount rate (iii) Maturity value.,i & ii,i & iii,ii & iii,"i, ii & iii",D,All three are inputs in the present value formula for bonds.
-,Finance 1st paper,Chapter 6,-,-,Taru Ltd. issued a bond with a 10% coupon and 12% required return. What type of bond is this?,Perpetual,Zero Coupon,Coupon Bond,Junk Bond,C,"Since it carries a coupon/interest rate, it is a standard coupon bond."
-,Finance 1st paper,Chapter 6,-,-,"For Taru's bond (Interest 10, Return 12%), what is the current value (assuming perpetual)?",63 TK,73 TK,83 TK,93 TK,C,$Value = I / K = 10 / 0.12 = 83.33$ TK.
-,Finance 1st paper,Chapter 6,-,-,"ABC Co. bond has a time value/price of 1,400, 12% coupon, and 7yr term. What is the YTM?",10%,12%,14%,15%,B,"When Price = Face Value (implied), YTM always equals the coupon rate."
-,Finance 1st paper,Chapter 6,-,-,Which perpetual bond has the highest current value?,"Int 100, K 10%","Int 50, K 6%","Int 120, K 14%","Int 60, K 8%",A,"Values: A=1000, B=833, C=857, D=750. Option A is the highest."
-,Finance 1st paper,Chapter 6,-,-,"Jerin Ltd. issued a 5,000 FV zero-coupon bond for 10 years at 11% return. What is its intrinsic value?",970 TK,"1,030 TK","1,272 TK","1,761 TK",D,$PV = 5000 / (1.11)^{10} \approx 1761$ TK.
-,Finance 1st paper,Chapter 6,-,-,"Based on the prompt (Jerin: Value 1761, Price 2000; Shakil: Value 900, Price 1000; Hasan: Value 1400, Price 1200), which is a good buy?",Jerin is profitable,Jerin & Shakib,Hasan is profitable,Shakib is profitable,C,Investment is profitable only when Intrinsic Value > Market Price (1400 > 1200).
-,Finance 1st paper,Chapter 6,-,-,Bonds that pay no interest are sold in the market at:,Premium,Discount,Par,Interest rate,B,Zero-coupon bonds must be sold at a discount (below face value) to provide a return.
-,Finance 1st paper,Chapter 6,-,-,"If a bond's coupon rate is 8% and interest amount is 40 TK, what is the face value?",320 TK,500 TK,480 TK,"1,000 TK",B,$Face Value = 40 / 0.08 = 500$ TK.
-,Finance 1st paper,Chapter 6,-,-,"For a perpetual bond, if Coupon is 50 and Value is 400, what is the expected return?",10.50%,11.50%,12.50%,11.75%,C,$Return = 50 / 400 = 0.125$ or 12.5%.
-,Finance 1st paper,Chapter 6,-,-,"A bond has 1,200 FV, 10% coupon, and sells for 990. Current yield?",10.12%,11.22%,9.22%,12.12%,D,$CY = (1200 \times 0.10) / 990 = 120 / 990 \approx 12.12\%$.
-,Finance 1st paper,Chapter 6,-,-,"Value of a 2,000 FV zero-coupon bond for 7 years at 10% return?","1,163 TK","1,026 TK","1,226 TK","1,036 TK",B,$PV = 2000 / (1.10)^7 \approx 1026$ TK.
-,Finance 1st paper,Chapter 6,-,-,"1,000 FV bond, 12% coupon, 10yr term, price 800. What is the YTM?",20.55%,15.55%,11.55%,9.90%,B,$YTM \approx \frac{120 + (1000-800)/10}{(1000+800)/2} = \frac{140}{900} \approx 15.55\%$.
-,Finance 1st paper,Chapter 6,-,-,"A 1,000 FV bond has a 12% coupon, price 800. If the maturity period decreases to 6 years: (i) YTM will be 17.03% (ii) Annual interest will decrease (iii) Investment will be profitable.",i & ii,i & iii,ii & iii,"i, ii & iii",B,"$YTM \approx \frac{120 + (1000-800)/6}{(1000+800)/2} \approx 17.03\%$. Annual interest (Coupon) remains 120, but shorter time to gain the discount makes it more profitable."
-,Finance 1st paper,Chapter 6,-,-,Methods for measuring returns from a bond include: (i) Yield to Maturity (ii) Yield to Call (iii) Coupon Rate.,i & ii,ii & iii,i & iii,"i, ii & iii",A,"YTM and YTC are standard measures of total return. Coupon rate is just a fixed rate, not a method of measuring actual performance or yield."
-,Finance 1st paper,Chapter 6,-,-,Financing collected for the purpose of acquiring fixed assets and investments is obtained from:,Short-term sources,Mid-term sources,Long-term sources,Current capital,C,"Long-term assets like land, buildings, and machinery are strategically funded through long-term capital sources."
2019,Finance 1st paper,Chapter 7,Rajshahi Board,Board,Opportunity cost is associated with which type of capital?,Common Stock,Preferred Stock,Debt Capital,Retained Earnings,D,"Retained earnings belong to shareholders; by keeping them, the firm denies shareholders the chance to invest elsewhere."
2019,Finance 1st paper,Chapter 7,Rajshahi Board,Board,The cost of debt changes due to which of the following?,Tax Rate,Dividend,Collateral,Inflation,A,"Debt interest is tax-deductible; therefore, a change in the corporate tax rate directly alters the after-tax cost of debt ($K_d$)."
2019,Finance 1st paper,Chapter 7,Rajshahi Board,Board,The costs associated with selling securities are called:,Administrative Cost,Flotation (Issuance) Cost,Fixed Cost,Underwriting Cost,B,"Flotation costs include all expenses like commissions, legal fees, and printing involved in issuing new stock/bonds."
2019,Finance 1st paper,Chapter 7,Jessore Board,Board,In which case must personal taxes be adjusted?,Cost of Common Stock,Cost of Preferred Stock,Cost of Debt,Cost of Retained Earnings,D,"When calculating the cost of retained earnings from the shareholders' perspective, personal income tax on dividends is often considered."
2019,Finance 1st paper,Chapter 7,Jessore Board,Board,"In the Dividend Growth Model, $K_e = \left[ \frac{D_1}{(P_0 - F)} + G \right] \times 100$, what is represented by 'F'?",Growth Rate,Current Market Price,Required Return,Flotation Cost,D,"F' stands for Flotation costs, which are subtracted from the selling price to find Net Proceeds ($N_p$)."
2019,Finance 1st paper,Chapter 7,Chittagong Board,Board,"ABC Co. pays a 10 TK dividend ($D_1$) next year, growth is 7%, Market Price 100, Flotation 5%. What is the cost of new common stock?",16.53%,16.80%,17%,17.53%,D,$K_e = [10 / (100 - 5)] + 0.07 = [10/95] + 0.07 \approx 17.53\%$.
2019,Finance 1st paper,Chapter 7,Sylhet Board,Board,"Venus Ltd.
Capital Structure

| Sources | Amount (TK) | Cost (%) |

| :--- | :--- | :--- |

| Bond | 1,00,000 | 14 |

| Preference Share | 2,00,000 | 10 |

| Common Share | 10,00,000 | 12 |

| Retained Earnings | 2,00,000 | 12 |

Corporate Tax Rate: 30%; Personal Tax Rate: 15%

Question: Which source of the capital structure mentioned in the stem has the highest cost?",9.80%,10.20%,12.00%,14.00%,B,$K_r = K_e \times (1 - t_p) = 12\% \times (1 - 0.15) = 10.20\%$.
2019,Finance 1st paper,Chapter 7,Sylhet Board,Board,"""Venus Ltd.
Capital Structure

| Sources | Amount (TK) | Cost (%) |

| :--- | :--- | :--- |

| Bond | 1,00,000 | 14 |

| Preference Share | 2,00,000 | 10 |

| Common Share | 10,00,000 | 12 |

| Retained Earnings | 2,00,000 | 12 |

Corporate Tax Rate: 30%; Personal Tax Rate: 15%

Question: What is the cost of retained earnings for Venus Ltd. mentioned in the stimulus?""",Bond,Preferred Stock,Common Stock,Retained Earnings,C,"Common stock is the riskiest for investors and has no tax shield, making it the most expensive source for the firm."
2019,Finance 1st paper,Chapter 7,Sylhet Board,Board,What is the minimum required rate of return for a company called?,Flotation Cost,Effective Interest Rate,Cost of Capital,Nominal Interest Rate,C,"Cost of capital is the ""hurdle rate"" a firm must earn to satisfy its investors and maintain its value."
2019,Finance 1st paper,Chapter 7,Barisal Board,Board,Which of the following are sources of long-term capital? (i) Debt (ii) Preferred Stock (iii) Common Stock.,i & ii,i & iii,ii & iii,"i, ii & iii",D,All three are major components of a firm's long-term capital structure.
2019,Finance 1st paper,Chapter 7,Barisal Board,Board,"F Co. Price 250, Dividend ($D_0$) 20, Growth 10%. Which method should be used to find the cost of capital?",CAPM,Dividend Model,Dividend Growth Model,MM Model,C,"Since a growth rate is provided along with the current dividend, the Constant Growth (Gordon) model is appropriate."
2019,Finance 1st paper,Chapter 7,Barisal Board,Board,"Using the data for F Co. ($D_0=20, P_0=250, g=10\%$), what is the cost of capital?",20%,18.80%,18%,10%,B,$D_1 = 20 \times 1.1 = 22$. $K_e = (22/250) + 0.10 = 0.088 + 0.10 = 18.8\%$.
2019,Finance 1st paper,Chapter 7,Barisal Board,Board,Expenses related to issuing new shares include: (i) Underwriter's commission (ii) Advertisement (iii) Dividends.,i & ii,i & iii,ii & iii,"i, ii & iii",A,"Underwriting and ads are issuance (flotation) costs; dividends are a distribution of profit, not an issuance cost."
2019,Finance 1st paper,Chapter 7,Dinajpur Board,Board,Which capital component has the highest cost?,Bond,Preferred Stock,Common Stock,Retained Earnings,C,"Because equity holders take the most risk and are paid last, they demand the highest return."
2019,Finance 1st paper,Chapter 7,Dinajpur Board,Board,Corporate tax affects the cost of which capital component?,Retained Earnings,Common Stock,Preferred Stock,Debenture (Debt),D,"Interest on debt is the only payment that is tax-deductible, creating a ""tax shield."""
2019,Finance 1st paper,Chapter 7,Dinajpur Board,Board,"Market Return ($R_m$) 14%, Risk-free ($R_f$) 4%, Beta ($\beta$) 2. What is the cost of common stock?",4%,10%,14%,24%,D,$K_e = R_f + \beta(R_m - R_f) = 4 + 2(14 - 4) = 4 + 20 = 24\%$.
2019,Finance 1st paper,Chapter 7,Dhaka Board,Board,Cost of capital refers to: (i) WACC (ii) Cost of Commercial Paper (iii) Investor's required return.,i & ii,i & iii,ii & iii,"i, ii & iii",B,WACC is the firm's overall cost; required return is the investor's view. Commercial paper is short-term.
2019,Finance 1st paper,Chapter 7,Dhaka Board,Board,"The market price of common shares of Nikhil Ltd. is 200 TK. The company has declared a dividend of 15 TK per share this year, and the dividend growth rate is 5%. The costs of other sources of capital are as follows:

Preferred Stock: 9%

Pre-tax Cost of Bond: 12%

Cost of Retained Earnings: 10%

Corporate Tax Rate: 40% Q. What is the cost of common shares?",7.50%,12.50%,12.88%,20.75%,C,$D_1 = 15 \times 1.05 = 15.75$. $K_e = (15.75/200) + 0.05 = 0.07875 + 0.05 = 12.875\%$.
2019,Finance 1st paper,Chapter 7,Dhaka Board,Board,(From the above question:) From which source should the company collect capital if it needs additional funds?,Bond,Common Stock,Preferred Stock,Retained Earnings,A,"After-tax cost of bond = $12 \times (1 - 0.4) = 7.2\%$, which is lower than Pref Stock (9%) or Ret. Earnings (10%)."
2019,Finance 1st paper,Chapter 7,Dhaka Board,Board,For which type of capital is personal tax considered during cost calculation?,Common Stock,Retained Earnings,Preferred Stock,Debenture,B,Personal tax is subtracted from the cost of equity to find the net cost of retained earnings for the owner.
2018,Finance 1st paper,Chapter 7,Combined,Board,What is the primary advantage of using debt capital?,Fund increase,Low interest,Tax reduction,Profit increase,C,"Interest on debt is tax-deductible, which creates a tax shield and reduces the company's total tax liability."
2017,Finance 1st paper,Chapter 7,Dhaka Board,Board,"The cost of which source is referred to as ""Opportunity Cost""?",Common Stock,Preferred Stock,Debt Capital,Retained Earnings,D,It represents the return shareholders lose by not receiving dividends and investing them elsewhere.
2017,Finance 1st paper,Chapter 7,Dhaka Board,Board,The cost of which source can be determined using the CAPM model?,Debenture,Zero Coupon Bond,Preferred Stock,Common Stock,D,CAPM ($K_e = R_f + \beta(R_m - R_f)$) is specifically used to find the required return on equity/common stock.
2017,Finance 1st paper,Chapter 7,Rajshahi Board,Board,Mr. Mintu invested long-term for fixed dividends but has no voting rights. What did he buy?,Bonus Share,Debenture,Common Share,Preferred Share,D,Preferred shares provide fixed dividends but typically lack voting rights in policy decisions.
2017,Finance 1st paper,Chapter 7,Rajshahi Board,Board,Into which of the following can a company NOT convert its investment?,Call Bond,Mutual Fund,Common Share,Bond,B,Preferred shares can be converted into other company securities (stocks/bonds) but not into an external entity like a Mutual Fund.
2017,Finance 1st paper,Chapter 7,Rajshahi Board,Board,From which market did Mr. Mintu withdraw his money (by selling)?,Call Money Market,Secondary Market,Primary Market,Commodity Market,B,Previously issued shares are sold and liquidated by investors in the secondary market (Stock Exchange).
