Year,Subject,Chapter,Level,Category,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation
2024,Business 2nd Paper,6,Dhaka City College,College,Under which type of leadership is all task responsibility and goal-setting left entirely to the subordinates?,Autocratic,Paternalistic,Democratic,Laissez-faire (Free-rein),d,"Laissez-faire leadership shifts operational planning and execution entirely onto the workforce, as the leader steps back completely from active management."
2024,Business 2nd Paper,6,Dhaka City College,College,"Which of the following is traditionally recognized as the ""heart of administration""?",Direction,Motivation,Controlling,Leadership,a,"Direction is considered the 'heart' of administration because it acts as the central engine that pumps life into plans and organizational structures, keeping everything in motion."
2024,Business 2nd Paper,6,"Ideal School and College, Motijheel",College,Which of the following represents the democratic or participatory method of issuing directions?,Autocratic strategy,Consultative direction method,Credible / Trust-based strategy,Pre-determined method,b,Consultative direction matches democratic values because managers consult with employees and gather feedback before settling on final choices.
2024,Business 2nd Paper,6,"Ideal School and College, Motijheel",College,Which element serves as the primary moving force or driving engine (chalika shokti) of an entire organizational structure?,Motivation,Direction,Leadership,Controlling,b,"Direction is the driving force of an enterprise. Without clear commands and guidance, static structures and plans cannot transition into functional work."
2021,Business 2nd Paper,7,Sylhet Board,Board,Through which of the following managerial actions are employees stimulated or encouraged to work with enthusiasm?,Planning,Organizing,Leadership,Motivation,d,"Motivation (প্রেষণা) is the deliberate psychological and management process of inspiring, driving, and encouraging employees to execute tasks optimally with intrinsic enthusiasm."
2019,Business 2nd Paper,7,Dhaka Board,Board,"Read the stem and answer the question:

Mr. Y installs an air conditioning system in the room adjacent to his factory's boiler room solely to improve working convenience and comfort for his laborers. Consequently, the workers are happy.


Q. Which type of non-financial incentive has been utilized to motivate the workers in the stem?",Proper working environment,Safety / Security,Establishment of fair justice,Attractive task,a,"Providing physical comforts, climate control, and localized ventilation near hazardous or hot zones (like a boiler room) falls squarely under the non-financial incentive of ""Proper working environment"" (সুষ্ঠু কর্ম পরিবেশ)."
2019,Business 2nd Paper,7,Dhaka Board,Board,Which of the following constitutes the primary or base-level need in Abraham Maslow's Need Hierarchy Theory?,Safety / Security needs,Social needs,Physiological needs,Self-actualization needs,c,"According to Abraham Maslow's Need Hierarchy, the very first and most fundamental tier consists of Physiological Needs (জৈবিক চাহিদা), which include basic survival requirements like food, water, clothing, and shelter."
2019,Business 2nd Paper,7,Rajshahi Board,Board,Which of the following is classified as a hygiene or maintenance factor in Fredrick Herzberg's Two-Factor Theory?,Working conditions,Achievement,Advancement / Reward,Recognition,a,"In Herzberg's Two-Factor Theory, maintenance/hygiene factors prevent dissatisfaction but do not inherently motivate. Working conditions, salary, and job security are maintenance factors, while achievement, rewards, and recognition are true motivators."
2019,Business 2nd Paper,7,Rajshahi Board,Board,Which of the following represents a financial method of providing motivation?,Good working environment,Attractive work,Reputation of the enterprise,Promotion,d,"Promotion is classified as a financial motivator within the NCTB curriculum because a rise in institutional rank or status is directly and permanently tied to an increase in basic pay, allowances, and monetary benefits."
2019,Business 2nd Paper,7,Jessore Board,Board,Which of the following is an element of non-financial motivation?,Medical allowance / facilities,Canteen support,Promotion,Job security,d,"While allowances and promotions carry clear financial changes, Job Security (চাকরির নিরাপত্তা) is fundamentally a non-financial/psychological motivator that removes fear of sudden dismissal, though canteen and medical facilities involve structural company expenses."
2019,Business 2nd Paper,7,Jessore Board,Board,Into how many structural tiers or levels are human needs divided in Maslow's Need Hierarchy Theory?,3,4,5,6,c,"Abraham Maslow structured human needs into a definitive pyramid consisting of exactly 5 distinct levels: Physiological, Safety, Social, Esteem, and Self-actualization."
2019,Business 2nd Paper,7,Sylhet Board,Board,Who is the structural proponent or founder of the Need Hierarchy Theory of motivation?,Herzberg,Abraham Maslow,Douglas McGregor,Henri Fayol,b,"The Need Hierarchy Theory was developed and published by the American psychologist Abraham Maslow in his 1943 paper ""A Theory of Human Motivation."""
2019,Business 2nd Paper,7,Sylhet Board,Board,"Read the stem and answer the question:

Samina has recently joined a commercial enterprise as a junior executive. She has no complaints regarding her salary structure or physical working conditions. However, she faces several operational problems while executing her tasks, causing clear dissatisfaction to emerge within her. Mr. Suman, the owner of Samina's company, has separately established an old-age home in Savar.


Q. What specific remedial measure or motivational approach is currently required for Samina?",Recognition,Training,Attractive work,Praise for work,b,"Samina's dissatisfaction does not stem from financial issues or environmental factors; it arises from operational hurdles while performing tasks. This points to a lack of technical capability, which can be resolved through Training (প্রশিক্ষণ) to build competence and eliminate work-related stress."
