Year,Subject,Chapter,Level,Category,Question,Option A,Option B,Option C,Option D,Correct Answer,Explanation
2025,Accounting 2nd Paper,7,Jessore Board,Board,"According to the standard Labor Act of Bangladesh, how many normal hours must a worker work per day?",9 hours,8 hours,7 hours,6 hours,b,"Under the Bangladesh Labour Act, the standard legal working shift for a factory or institutional worker is 8 hours per day (দৈনিক ৮ ঘণ্টা). Any hours worked beyond this limit are classified as overtime shifts."
2025,Accounting 2nd Paper,7,Jessore Board,Board,"Production overhead / Factory cost items include—

i. Indirect raw materials

ii. Accountant's salary

iii. Factory manager's salary


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii and iii",b,"Factory overheads include indirect factory expenses like indirect raw materials (i) and the factory manager's salary (iii). An accountant's salary (ii) is classified as an office and administrative overhead. Thus, statements i and iii are correct."
2025,Accounting 2nd Paper,7,Mymensingh Board,Board,Which of the following is classified as a non-financial benefit (অনার্থিক সুবিধা)?,House rent allowance,Conveyance allowance,Gratuity,Medical/Health facilities,d,Non-financial or non-monetary benefits provide welfare or safety without paying direct cash allowances. Medical facilities or basic on-site health checkups (চিকিৎসা সুবিধা) fall under non-monetary employee benefits.
2025,Accounting 2nd Paper,7,Mymensingh Board,Board,Which of the following items is NOT included in a Cost Sheet / Cost Statement?,Depreciation on machinery,Interest on loan,Indirect materials,Indirect wages,b,"Financial items like interest on loans (ঋণের সুদ), cash discounts, income tax, and dividend payments are excluded from manufacturing cost accounts because they represent financing arrangements, not production costs."
2025,Accounting 2nd Paper,7,Mymensingh Board,Board,Which of the following items is included in the Cost of Goods Sold (CGS) section?,Stationery expenses,Export duty,Advertisement cost,Wages/Labor expense,d,"Manufacturing costs like factory wages (মজুরি খরচ) are added to direct inputs to determine the cost of production and cost of goods sold. Export duty, advertisement, and office stationery are classified as commercial period costs."
2025,Accounting 2nd Paper,7,Mymensingh Board,Board,Which of the following items represents a direct manufacturing cost (প্রত্যক্ষ খরচ)?,Outward carriage,Advertisement expense,Manager's salary,Productive wages / Production labor,d,"Productive or manufacturing wages (উৎপাদন মজুরি) are directly paid to factory workers transforming raw components into finished products, making them a direct labor cost. Outward carriage and advertisement are selling overheads."
2025,Accounting 2nd Paper,7,Mymensingh Board,Board,Which of the following is the correct formula to calculate Conversion Cost (রূপান্তর ব্যয়)?,Direct Materials + Direct Wages + Other Direct Expenses,Direct Materials + Direct Wages + Factory Overhead,Direct Materials + Factory Overhead,Direct Wages + Factory Overhead,d,"Conversion Cost is the expenditure required to transform raw inputs into a completed product.

$\text{Conversion Cost} = \text{Direct Labor/Wages} + \text{Factory Overhead}$."
2025,Accounting 2nd Paper,7,Mymensingh Board,Board,"In a Contributory Provident Fund (কন্ট্রিবিউটরি ভবিষ্য তহবিল), contributions are made by—

i. Employer

ii. Employee

iii. Government


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii and iii",a,"In a contributory provident fund, both the employer (i) and the employee (ii) contribute an equal percentage of the basic salary. The government has no direct contribution unless acting as an employer. Thus, statements i and ii are correct."
2025,Accounting 2nd Paper,7,Barisal Board,Board,"Items included under Office and Administrative Overhead (অফিস ও প্রশাসনিক উপরি ব্যয়) are—

i. Office rent

ii. Printing and stationery

iii. Depreciation on furniture


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii and iii",d,"Office rent (i), printing & stationery (ii), and depreciation on office furniture (iii) are all operational management costs unconnected to physical factory output or sales promotion. Thus, statements i, ii and iii are correct."
2025,Accounting 2nd Paper,7,Barisal Board,Board,"Read the following stem and answer the question:

At Ahad Jute Mills, the standard weekly working hours are 48 hours. Suman is a laborer there. During the first week of January, he worked for 60 hours. The normal wage rate is 30 TK per hour. Overtime is paid at twice the normal wage rate. He receives a house rent allowance of 50% of his basic wage and contributes 5% to the welfare fund.


Q. What is Suman's normal/basic wage?","2,520 TK","2,160 TK","1,800 TK","1,440 TK",d,"Suman's normal wage is calculated based on the standard hours of the week, regardless of total hours worked.

$\text{Normal Weekly Wage} = \text{Standard Hours} \times \text{Normal Hourly Rate}$

$\text{Normal Wage} = 48 \text{ hours} \times 30\text{ TK} = 1,440\text{ TK}$."
2025,Accounting 2nd Paper,7,Barisal Board,Board,"Read the following stem and answer the question:

At Ahad Jute Mills, the standard weekly working hours are 48 hours. Suman is a laborer there. During the first week of January, he worked for 60 hours. The normal wage rate is 30 TK per hour. Overtime is paid at twice the normal wage rate. He receives a house rent allowance of 50% of his basic wage and contributes 5% to the welfare fund.


Q. If the overtime wage premium rate is reduced to 1.5 times the normal rate instead of 2 times, how will it impact the wage sheet?

i. Total earnings will decrease

ii. Total earnings will increase

iii. Net wages will decrease


Which of the following is correct?",i and ii,ii and iii,i and iii,"i, ii and iii",c,"Reducing the overtime rate coefficient from 2.0 to 1.5 lowers overtime pay, directly reducing total gross earnings (i). Consequently, this drop in gross pay reduces the final net paycheck amount (iii). Thus, statements i and iii are correct."
2025,Accounting 2nd Paper,7,Barisal Board,Board,Which of the following is the correct formula to calculate units of Goods Available for Sale (বিক্রয়যোগ্য পণ্যের একক)?,Opening Inventory + Units Produced / Purchased,Units Purchased - Opening Inventory,Opening Inventory - Closing Inventory,Units Purchased + Closing Inventory,a,Units of Goods Available for Sale represents the total volume pool eligible for customer orders. It is calculated as: $\text{Opening Finished Inventory} + \text{Units Produced or Purchased}$.
2025,Accounting 2nd Paper,7,Barisal Board,Board,"Direct materials are 15,000 TK and direct wages are 7,000 TK. If factory overhead is 40% of direct wages, what is the total Factory Cost (কারখানার ব্যয়)?","9,800 TK","24,800 TK","17,800 TK","20,000 TK",b,"1. Prime Cost = Direct Materials + Direct Wages = 15,000 + 7,000 = 22,000 TK.

2. Factory Overhead = 40% of Direct Wages = $40\% \times 7,000 = 2,800\text{ TK}$.

3. $\text{Factory Cost} = \text{Prime Cost} + \text{Factory Overhead} = 22,000 + 2,800 = 24,800\text{ TK}$."
2025,Accounting 2nd Paper,7,Barisal Board,Board,Which of the following is classified as a Direct Cost (প্রত্যক্ষ ব্যয়)?,Labor cost (Direct labor),Advertisement expenses,Factory rent,Outward carriage,a,"Direct labor/wages (প্রত্যক্ষ শ্রম ব্যয়) can be directly traced to a specific unit of production. Advertisement and outward carriage are selling overheads, and factory rent is a factory overhead."
2025,Accounting 2nd Paper,7,Chittagong Board,Board,"Elements of Conversion Cost (রূপান্তর ব্যয়) in a manufacturing firm include—

i. Direct labor

ii. Factory overhead

iii. Direct materials


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii and iii",a,"Conversion Cost is the cost required to convert raw materials into finished goods. It consists of direct labor (i) and factory overhead (ii). Direct material (iii) is the item being converted, so it is excluded. Thus, statements i and ii are correct."
2025,Accounting 2nd Paper,7,Chittagong Board,Board,"Non-financial employee benefits (অনার্থিক সুবিধা) include—

i. Conveyance transport facilities

ii. Bonus payments

iii. Training programs


Which of the following is correct?",i and ii,i and iii,ii and iii,"i, ii and iii",b,"Non-financial welfare features do not distribute liquid cash payouts. Free transportation services (i) and skills training classes (iii) are non-cash perks, whereas a bonus (ii) is a direct cash payment. Thus, statements i and iii are correct."
2025,Accounting 2nd Paper,7,Chittagong Board,Board,What are the non-cash benefits or facilities provided by an employer to employees or borne on their behalf called?,Gratuity,Incentives,Fringe benefits / Supplementary benefits,Financial benefits,c,"Benefits provided to employees beyond their regular cash salaries (such as free medical care, subsidized housing, or paid utilities) are called Fringe or Supplementary Benefits (পরিপূরক সুবিধা)."
2025,Accounting 2nd Paper,7,Chittagong Board,Board,Mr. Akash works 48 hours a week in a factory. His hourly wage rate is 20 TK. He receives a house rent allowance of 40% of his basic wage. Deductions include 10% for the welfare fund and 5% for group insurance. What is Mr. Akash's total weekly deduction?,"1,344 TK","1,200 TK",384 TK,144 TK,d,"1. Basic Wage = 48 hours $\times$ 20 TK = 960 TK.

2. Total Deduction % = 10% (Welfare Fund) + 5% (Group Insurance) = 15%.

3. Total Weekly Deductions = 15% of Basic Wage = $15\% \times 960 = 144\text{ TK}$. (Note: Allowances do not affect deductions unless specified)."
2025,Accounting 2nd Paper,7,Comilla Board,Board,"If the profit margin is 20% on the selling price, what will be the profit margin percentage on the Cost of Goods Sold?",16.67%,20%,25%,33.33%,c,"1. Let Selling Price = 100 TK. Profit = 20 TK.

2. Cost of Goods Sold = Selling Price - Profit = 100 - 20 = 80 TK.

3. Profit Margin on Cost = $\frac{\text{Profit}}{\text{Cost}} \times 100\% = \frac{20}{80} \times 100\% = 25\%$."
2025,Accounting 2nd Paper,7,Comilla Board,Board,"In a factory, raw material purchases are 30,000 TK, direct wages are 7,000 TK, factory rent is 4,000 TK, Prime Cost is 53,000 TK, indirect wages are 3,000 TK, and office salaries are 6,000 TK. What is the total Factory Cost (কারখানার উৎপাদন ব্যয়)?","57,00,0 TK","60,000 TK","97,000 TK","1,03,000 TK",b,"1. Total Factory Overheads = Factory Rent (4,000) + Indirect Wages (3,000) = 7,000 TK.

2. Factory Cost = Prime Cost + Total Factory Overheads = 53,000 + 7,000 = 60,000 TK. (Note: Office salaries are administrative expenses and are excluded)."
2025,Accounting 2nd Paper,7,Comilla Board,Board,The total production cost for 40 units of a product is 800 TK. The company makes a profit of 20% on the selling price. What is the selling price per unit?,4 TK,20 TK,25 TK,160 TK,c,"1. Cost per unit = $\frac{800}{40} = 20\text{ TK}$.

2. Profit is 20% on Sales, meaning Cost is 80% of Sales ($100\% - 20\%$).

3. Selling Price per unit = $\frac{\text{Cost per unit}}{80\%} = \frac{20}{0.80} = 25\text{ TK}$."
2025,Accounting 2nd Paper,7,Comilla Board,Board,What is the combination of selling expenses and administrative expenses called?,General expenses,Non-operating expenses,Operating expenses,Cost of goods sold,c,"Operating Expenses (পরিচালন খরচ) consist of commercial overhead costs required to run the business, which include office administrative overheads combined with selling and distribution overheads."
2025,Accounting 2nd Paper,7,Comilla Board,Board,Under which expense category is 'Overtime Wage' (অতিরিক্ত সময়ের মজুরি) classified?,Direct expense,Selling overhead,Administrative overhead,Factory overhead,d,Overtime wages paid to factory workers are treated as part of indirect manufacturing costs and classified under Factory Overhead (কারখানা উপরিব্যয়) unless caused by a specific customer request.
